tconst,titleType,averageRating,numVotes
tt2597242,movie,4.8,7465
tt2597718,movie,4.7,2257
tt2597760,movie,5.4,4841
tt2597768,movie,5.7,9858
tt2597804,movie,6.7,3771
tt2597892,movie,5.5,9770
tt2599716,movie,5.9,10677
tt2603596,tvSeries,7.7,7931
tt26047818,movie,6.1,86964
tt2605474,movie,6.3,2427
tt2605480,movie,7.2,3562
tt2606314,movie,5.3,3309
tt26067432,movie,6.9,5154
tt26081866,tvSeries,7.1,2298
tt2608224,movie,7.7,24271
tt2608368,tvSeries,7.7,4505
tt26084002,movie,6.1,13169
tt26085372,tvSeries,7.0,2006
tt2608732,movie,7.4,13931
tt2609218,movie,3.9,3118
tt2609222,movie,6.4,3947
tt2609758,movie,5.0,7158
tt2609912,movie,6.7,9387
tt2610260,tvSeries,8.5,4727
tt2610768,movie,3.2,43673
tt2611026,movie,6.7,2825
tt2611626,movie,4.3,3617
tt2611652,movie,7.4,9756
tt2614684,movie,7.2,60320
tt2614860,movie,7.2,3796
tt2615584,movie,4.9,5426
tt26160190,movie,6.4,10231
tt2616280,tvSeries,8.1,35675
tt2616810,movie,6.8,9103
tt2617676,movie,6.2,11678
tt2617828,movie,7.5,22649
tt2618368,movie,6.7,2101
tt2618986,tvSeries,7.3,60372
tt2619512,movie,5.3,4992
tt2620590,movie,5.0,27974
tt2620736,movie,5.3,7979
tt2621000,movie,7.5,21410
tt2621446,tvSeries,4.8,3706
tt26217622,movie,4.9,2139
tt26225038,tvSeries,8.5,11750
tt26227818,tvSeries,8.4,2897
tt2622874,movie,5.4,2034
tt26229508,tvSeries,7.8,5334
tt2622982,tvSeries,7.5,8713
tt2623064,tvSeries,7.1,2118
tt26234970,movie,5.6,4307
tt2623502,movie,6.9,3076
tt26235412,movie,7.3,3550
tt26243612,movie,6.2,8655
tt2624412,movie,5.8,8997
tt2625030,movie,7.5,26450
tt2625598,movie,7.3,4883
tt2625810,movie,5.8,22126
tt26258200,tvSeries,7.3,7707
tt26258202,tvSeries,8.2,2680
tt26258488,movie,3.6,3786
tt26258634,movie,5.5,6416
tt2626350,movie,5.9,36107
tt2628232,tvSeries,8.2,131467
tt2630134,movie,5.6,2240
tt2631186,movie,8.0,137308
tt26314390,tvSeries,7.4,2697
tt26315142,movie,7.1,2600
tt26315487,tvSeries,8.1,12819
tt26315488,tvSeries,7.4,5503
tt26316907,movie,4.7,2043
tt2632424,tvSeries,8.3,148574
tt2633076,movie,5.7,3367
tt26340238,tvSeries,6.8,10921
tt2635006,movie,6.6,2739
tt26350277,movie,6.2,12455
tt2635622,movie,6.9,5521
tt2636124,movie,7.1,4354
tt2636522,movie,6.9,6787
tt2637276,movie,6.3,234697
tt2637294,movie,5.0,41769
tt2637378,movie,6.7,2586
tt2637720,movie,7.6,2491
tt2638144,movie,5.7,46956
tt2638662,movie,5.1,4152
tt2639254,movie,6.5,25456
tt2639336,movie,6.0,38237
tt2639344,movie,6.7,13327
tt2639664,movie,6.1,2839
tt2640460,movie,6.5,3514
tt2640474,movie,6.7,7950
tt26425683,movie,8.4,2108
tt2643308,movie,6.5,2338
tt2644032,tvSeries,7.5,2813
tt26440619,movie,7.1,7573
tt26443107,movie,5.7,2455
tt26445483,movie,5.5,24267
tt2644714,movie,4.5,3141
tt26450613,tvSeries,8.1,4480
tt2645092,movie,6.5,9409
tt2645104,movie,5.2,3621
tt26451138,tvSeries,7.5,2414
tt2645122,tvSeries,7.7,2623
tt2645130,movie,6.0,2030
tt2645500,tvSeries,7.0,2736
tt26457210,movie,7.4,2033
tt26458038,movie,8.4,14501
tt2646378,movie,4.3,3420
tt2647258,tvSeries,6.7,10218
tt2647544,tvSeries,7.3,64371
tt2647548,tvSeries,5.5,6978
tt2647586,tvSeries,7.3,15599
tt2648034,movie,7.4,2352
tt2649128,movie,6.4,7882
tt2649152,movie,4.9,3548
tt26493916,movie,7.7,2046
tt26493973,tvSeries,8.9,3653
tt2649554,movie,6.6,84133
tt2650642,movie,6.6,3284
tt2650978,movie,7.1,14345
tt2650986,movie,6.8,4310
tt2652092,movie,7.4,30061
tt2652118,movie,6.1,20946
tt26533869,movie,4.0,2339
tt26537229,movie,7.5,11485
tt26542635,tvSeries,7.8,2171
tt2654572,movie,6.1,3909
tt2654580,tvSeries,7.9,52140
tt2654620,tvSeries,7.3,87313
tt26547790,movie,6.6,3567
tt26547864,movie,5.7,11865
tt2655788,movie,5.7,2600
tt2656588,movie,6.3,2300
tt26569323,movie,5.3,3046
tt2657258,tvSeries,6.0,2160
tt2657262,tvSeries,7.1,18180
tt2658126,movie,6.3,5977
tt2658222,tvSeries,7.7,8449
tt26591110,tvSeries,7.8,5263
tt2659414,movie,8.1,24044
tt26596953,movie,7.5,10020
tt2660734,tvSeries,7.2,37185
tt2660806,tvSeries,7.4,39597
tt2660888,movie,7.0,259017
tt2661044,tvSeries,7.6,277399
tt26612950,movie,7.5,16994
tt26628595,tvSeries,7.9,5390
tt2664880,movie,5.1,2910
tt26653824,tvSeries,8.0,4910
tt26654506,movie,7.9,2111
tt26655108,movie,5.1,2996
tt26655359,movie,6.2,3955
tt26658104,movie,4.7,10503
tt26658272,movie,7.9,12859
tt26659737,movie,8.2,2811
tt26660021,movie,8.0,9057
tt2666270,tvSeries,7.4,8816
tt26672512,movie,6.8,2842
tt2667380,movie,5.7,15046
tt26674627,movie,5.7,8922
tt26675491,movie,6.2,10473
tt2667550,movie,7.0,5157
tt2667918,movie,6.3,7835
tt2667960,movie,5.5,6181
tt2668134,movie,6.4,12906
tt26684398,movie,7.4,2836
tt26690825,movie,8.0,2977
tt26690964,tvSeries,4.9,3760
tt26690968,movie,6.6,2263
tt26691319,movie,7.7,4760
tt2669336,movie,6.5,49290
tt26693803,tvSeries,5.1,133868
tt2670226,movie,7.2,2059
tt2671706,movie,7.2,118441
tt2673212,movie,4.8,3001
tt2673882,movie,7.3,2151
tt26739529,movie,5.4,5022
tt2674358,movie,5.6,10399
tt26743760,tvSeries,8.6,6257
tt26744208,movie,7.4,3092
tt2674426,movie,7.4,288884
tt26744289,movie,6.4,5777
tt2674430,movie,4.9,9164
tt2674454,movie,6.0,15809
tt26745202,movie,7.5,2299
tt26745417,tvSeries,6.2,2106
tt26745657,movie,7.2,32802
tt2674806,tvSeries,8.5,20011
tt26750072,tvSeries,8.2,7371
tt2675914,movie,7.1,29194
tt2675978,movie,7.0,7507
tt26760483,tvSeries,6.3,3372
tt26763310,movie,6.7,2295
tt2677064,movie,5.8,2856
tt26771826,tvSeries,5.7,2968
tt26777035,tvSeries,8.0,4379
tt2677722,movie,6.5,19561
tt26787296,movie,4.1,3132
tt2678948,movie,6.2,13898
tt2679042,movie,5.7,95852
tt2679480,movie,7.0,2591
tt2679552,movie,5.5,17001
tt26861992,movie,4.2,5561
tt26880702,movie,5.9,2007
tt2690138,movie,5.1,11518
tt26915336,movie,7.5,3382
tt2691722,movie,7.1,3089
tt2691734,movie,5.2,2504
tt2692250,movie,6.2,135990
tt26923601,movie,5.7,2296
tt26926267,movie,4.8,9119
tt2692904,movie,7.1,159890
tt26931120,tvSeries,6.3,2394
tt2693580,movie,6.6,7912
tt2693664,movie,5.8,10393
tt2693776,tvSeries,6.8,19970
tt2698984,tvSeries,7.5,2511
tt2699110,tvSeries,7.9,49304
tt2699128,tvSeries,8.3,112894
tt26999050,movie,7.5,2074
tt27002406,movie,5.1,2931
tt2700330,movie,8.1,2215
tt27004349,tvSeries,8.4,2773
tt27012110,movie,5.8,25025
tt2701582,tvSeries,8.6,33620
tt2702724,movie,5.4,48748
tt27028399,movie,5.9,49680
tt2702920,movie,5.6,10087
tt2703720,tvSeries,7.9,8944
tt27042206,tvSeries,8.4,4950
tt27045559,movie,7.1,2104
tt27047448,movie,3.8,5791
tt2704816,movie,7.1,3202
tt2704998,movie,6.9,256426
tt27050277,movie,6.0,2120
tt27052533,tvSeries,7.5,2808
tt27054614,tvSeries,7.0,2818
tt2705602,tvSeries,6.5,12285
tt2707408,tvSeries,8.8,472202
tt27075857,tvSeries,7.5,2030
tt2707848,movie,6.1,6498
tt2707858,movie,6.2,13040
tt27078772,movie,7.3,2961
tt2708254,movie,6.9,7711
tt2708480,tvSeries,7.9,51714
tt2708560,tvSeries,7.2,2568
tt2708572,tvSeries,7.9,2469
tt2708764,movie,5.8,2771
tt2708946,movie,5.6,2723
tt2709692,movie,6.4,91389
tt2709768,movie,6.5,218017
tt2710104,tvSeries,7.0,13005
tt2710394,tvSeries,7.5,54558
tt2710826,movie,4.0,2101
tt2710838,tvSeries,8.0,4061
tt27110516,movie,5.4,2484
tt27116016,movie,5.2,3704
tt2711738,tvSeries,7.9,10716
tt2711898,movie,5.5,3045
tt2712516,tvSeries,5.9,7242
tt27125266,movie,6.5,7018
tt2712612,tvSeries,7.8,12729
tt2712740,tvSeries,8.0,41074
tt2713180,movie,7.6,549496
tt2713324,movie,7.2,2443
tt27135274,tvSeries,7.5,3020
tt2714046,tvSeries,5.3,2961
tt2714380,movie,4.3,8636
tt27145269,movie,6.7,8421
tt2714622,movie,5.8,3507
tt2714900,movie,7.7,15110
tt27155038,movie,5.7,11008
tt2715776,tvSeries,6.2,2169
tt2716382,movie,5.7,14188
tt27171776,movie,7.3,3957
tt2717318,movie,4.6,2085
tt2717558,movie,6.9,3354
tt2717822,movie,5.5,64451
tt2717860,movie,6.0,24162
tt2718440,movie,6.1,9949
tt2718492,movie,7.4,60798
tt27191600,movie,6.9,8680
tt27191658,tvSeries,6.9,3196
tt27195023,movie,6.2,2066
tt27197387,movie,6.6,13363
tt2719784,tvSeries,7.5,6367
tt2719848,movie,7.1,232959
tt27203727,tvSeries,7.3,2150
tt2720680,movie,6.7,43299
tt2720826,movie,5.7,8827
tt27208330,tvSeries,8.4,2858
tt27208639,movie,7.8,3111
tt27219434,movie,7.1,3543
tt2723240,movie,7.0,2201
tt2724532,movie,5.8,5117
tt2725076,movie,5.9,4521
tt27250815,movie,8.5,2019
tt2725962,movie,6.9,24644
tt2726270,movie,4.7,2038
tt2726552,movie,5.3,8642
tt2726560,movie,7.0,89165
tt2727028,movie,5.0,3073
tt2727600,tvSeries,7.2,5845
tt2729716,tvSeries,5.9,3685
tt27302079,movie,8.2,2573
tt27303022,tvSeries,8.3,2838
tt27304026,movie,4.6,3162
tt2731624,tvSeries,7.8,9112
tt2732442,tvSeries,8.1,3523
tt27327718,tvSeries,7.9,17297
tt27328206,movie,4.2,2670
tt27330026,movie,6.3,2068
tt2733252,tvSeries,7.8,23908
tt2733258,movie,5.9,4369
tt2733534,tvSeries,6.9,2201
tt2734566,movie,6.6,3514
tt2734804,tvSeries,7.0,3381
tt27369122,tvSeries,5.7,2609
tt2736932,movie,3.1,2666
tt27369385,movie,6.0,2361
tt2737018,movie,6.2,2632
tt2737050,movie,7.3,50618
tt2737290,tvSeries,6.0,5770
tt2737304,movie,6.6,387825
tt2737310,movie,7.3,4608
tt2737926,movie,4.7,3439
tt27390563,tvSeries,6.8,2627
tt2739338,movie,6.3,2687
tt27411198,movie,7.3,2316
tt27411485,movie,5.3,2371
tt27412343,tvSeries,8.0,2927
tt27412560,tvSeries,6.3,4766
tt2741602,tvSeries,7.9,280383
tt27417996,tvSeries,6.5,2217
tt2741806,movie,7.3,7115
tt2741950,tvSeries,6.9,6271
tt2742174,tvSeries,7.0,6429
tt27431598,movie,7.9,8968
tt27442834,tvSeries,7.7,10225
tt27446493,tvSeries,8.9,4906
tt27446495,movie,5.8,3440
tt27458291,movie,3.7,6144
tt27458539,tvSeries,7.7,2328
tt27458904,movie,6.4,2609
tt27459160,movie,6.3,49387
tt27460313,tvSeries,7.9,2879
tt2746176,movie,7.2,2177
tt27487473,movie,4.5,2996
tt27489557,movie,6.7,36538
tt2749296,movie,5.8,10563
tt27494999,tvSeries,5.4,12128
tt27501039,movie,6.6,22285
tt2750182,tvSeries,7.7,3068
tt27502426,movie,7.3,2937
tt27503384,movie,7.9,42854
tt27510731,movie,7.0,2199
tt2751074,tvSeries,6.9,4522
tt2751310,movie,5.6,5688
tt2752200,movie,6.7,38362
tt27525239,movie,5.3,3462
tt2752688,movie,6.6,10971
tt2752758,movie,4.2,17840
tt2752772,movie,5.3,60787
tt2753110,tvSeries,4.1,2612
tt27534328,movie,6.8,4273
tt2753778,movie,7.1,4712
tt27539086,movie,7.4,4180
tt27540185,movie,8.2,7069
tt27542289,movie,8.0,10089
tt27542448,movie,7.8,9808
tt27548083,movie,6.8,2647
tt27548825,tvSeries,7.8,5265
tt2756032,movie,7.0,43654
tt27571371,movie,5.9,2699
tt27577176,movie,5.7,2156
tt27577888,movie,7.2,2678
tt2758770,tvSeries,7.9,18697
tt2758880,movie,8.0,55716
tt2758890,movie,5.6,4019
tt2758904,movie,5.6,8285
tt2758950,tvSeries,6.7,30630
tt27598618,movie,6.4,2161
tt2760634,movie,6.2,3625
tt27610198,tvSeries,8.1,3767
tt2761354,tvSeries,7.0,2557
tt27619382,movie,5.2,6345
tt27621015,movie,7.0,2210
tt2762330,tvSeries,7.4,2999
tt2762334,movie,5.1,9832
tt2762506,movie,7.3,30788
tt2763286,tvSeries,7.2,5482
tt2763304,movie,7.2,133267
tt2764784,movie,7.3,20726
tt27648380,movie,3.7,2512
tt27651767,movie,7.8,2541
tt2765340,movie,6.4,2305
tt27655241,movie,7.4,4142
tt27655393,movie,5.2,6440
tt27655979,movie,4.8,4875
tt27656274,movie,6.4,2161
tt27664503,tvSeries,8.0,2572
tt27668559,tvSeries,8.3,9907
tt2767948,movie,6.2,3682
tt27687527,movie,5.3,4314
tt27687877,movie,5.7,3181
tt2768802,tvSeries,8.1,3795
tt27688034,movie,5.9,9040
tt2769184,movie,4.3,3015
tt2769470,tvSeries,6.0,5031
tt2769828,movie,4.1,2230
tt2769896,movie,6.8,2082
tt2771200,movie,7.1,335383
tt2771372,movie,6.7,54734
tt2771780,tvSeries,5.6,24672
tt2771800,movie,6.3,6509
tt27719898,movie,4.9,39117
tt2772092,movie,4.5,3567
tt27722543,movie,6.4,5505
tt27726927,movie,7.5,9032
tt27727074,movie,5.8,2787
tt27744786,movie,6.7,44215
tt27745194,movie,4.6,3009
tt2776106,movie,6.3,3236
tt2776344,movie,7.2,6532
tt2776878,movie,6.6,15698
tt2778674,movie,7.0,2430
tt27790101,tvSeries,8.4,3025
tt27792190,tvSeries,7.6,6370
tt27794567,movie,6.2,2028
tt27802490,movie,7.0,8009
tt2781516,movie,5.6,7598
tt27816710,movie,6.6,2903
tt27816768,movie,6.8,4529
tt2781832,movie,5.8,10142
tt2782216,tvSeries,7.9,2481
tt2782692,movie,6.9,5483
tt2782710,tvSeries,8.8,4383
tt2782844,movie,5.5,3952
tt2783020,movie,4.8,2271
tt27837387,movie,6.7,3582
tt27837467,movie,6.7,2383
tt27837488,movie,7.2,2670
tt27838483,tvSeries,7.7,8981
tt2784134,movie,2.7,2065
tt2784512,movie,4.8,20566
tt2784678,movie,6.4,27706
tt2784936,movie,5.9,13613
tt2785032,movie,7.0,27813
tt2785288,movie,7.0,5371
tt27853283,tvSeries,7.5,9041
tt2785390,movie,5.0,7048
tt27862209,tvSeries,6.4,4373
tt2786278,movie,7.9,3477
tt27867635,movie,6.4,3252
tt2786956,tvSeries,7.0,3708
tt2787302,movie,5.9,5005
tt27881338,movie,4.9,7067
tt2788316,tvSeries,8.7,130869
tt2788432,tvSeries,8.4,99127
tt2788556,movie,6.4,6887
tt2788710,movie,6.5,355684
tt2788716,movie,5.9,19717
tt2788732,movie,6.7,61764
tt2788780,tvSeries,7.3,8945
tt27896931,tvSeries,6.8,3903
tt27906902,movie,6.5,7028
tt27908694,tvSeries,7.9,4762
tt2792284,tvSeries,8.1,3205
tt27930156,movie,5.4,5661
tt27933364,movie,6.9,7363
tt2793490,movie,6.0,22409
tt27936770,movie,7.1,5694
tt2793930,movie,7.1,3689
tt2794380,tvSeries,6.4,10068
tt2794596,movie,4.9,2423
tt2796318,movie,6.1,2890
tt2797242,movie,6.6,5778
tt27974068,tvSeries,7.6,4836
tt2798456,movie,4.6,2010
tt27987407,movie,6.2,3054
tt27989067,movie,5.8,51339
tt2798920,movie,6.8,363302
tt2799012,tvSeries,6.3,9306
tt2799166,movie,4.6,27305
tt27995115,tvSeries,8.2,3586
tt27995587,movie,5.9,3298
tt2800038,movie,4.3,3904
tt2800240,movie,7.0,45542
tt2800340,movie,6.3,4901
tt28004697,movie,4.5,2224
tt2801746,movie,7.2,5726
tt2802008,tvSeries,6.9,12985
tt2802136,movie,5.5,16566
tt2802144,movie,7.7,717955
tt2802154,movie,7.6,57011
tt28023652,movie,4.7,2405
tt2802850,tvSeries,8.9,423609
tt2803940,movie,3.7,3824
tt2804026,movie,6.4,4485
tt2805096,tvSeries,8.1,45513
tt2805574,tvSeries,7.5,8935
tt28066777,movie,6.3,13143
tt2806788,movie,6.9,13425
tt28073548,movie,5.6,3993
tt2807410,movie,5.6,3409
tt28074691,movie,6.3,4303
tt28075055,movie,7.2,3064
tt28075450,movie,7.3,2694
tt28076458,tvSeries,8.6,4541
tt2808986,movie,6.4,3652
tt2810310,tvSeries,8.4,2009
tt28104766,tvSeries,5.8,16766
tt28105944,movie,5.4,3021
tt28106779,tvSeries,7.8,8422
tt28114809,tvSeries,6.7,2582
tt28129282,tvSeries,7.0,2385
tt28130233,tvSeries,7.5,3714
tt2814362,movie,2.1,4430
tt28145495,movie,9.4,11011
tt2815072,movie,4.5,4244
tt28151876,movie,6.8,2012
tt2815902,movie,6.1,6512
tt2816734,tvSeries,7.9,2002
tt2817246,tvSeries,6.9,4861
tt2818178,movie,5.8,4048
tt28182736,movie,6.3,8585
tt28184392,tvSeries,7.2,54102
tt28184712,movie,7.8,10427
tt2818654,movie,6.8,5456
tt28198311,tvSeries,4.6,9264
tt2819924,tvSeries,7.6,2167
tt2820008,movie,4.4,3083
tt2820852,movie,7.1,415740
tt2821088,movie,6.1,3754
tt28218009,movie,6.8,28519
tt28219494,movie,6.3,3430
tt28221135,movie,6.5,2118
tt2822400,movie,6.9,2143
tt2822672,movie,5.9,6019
tt2822742,movie,5.9,2637
tt28227737,tvSeries,9.1,75043
tt28228231,movie,5.6,21641
tt28228754,tvSeries,7.0,5083
tt2823054,movie,6.0,95437
tt28236368,movie,7.0,4734
tt28240284,movie,7.4,2540
tt2825230,movie,6.2,3449
tt28253602,tvSeries,6.7,2290
tt28254460,movie,7.0,11221
tt28266209,movie,8.4,2067
tt28267514,tvSeries,5.6,3755
tt2827320,movie,8.2,2577
tt2827534,tvSeries,6.7,2120
tt2828240,tvSeries,8.9,4302
tt28282716,movie,7.0,6486
tt28285430,tvSeries,8.4,3416
tt28288786,movie,7.9,11060
tt2828954,movie,5.0,2607
tt2828996,movie,4.7,23494
tt28306747,movie,6.1,2970
tt28306789,movie,8.0,3076
tt28306965,tvSeries,7.9,2851
tt2831404,movie,6.0,3844
tt2832470,movie,6.8,26799
tt28325940,movie,6.4,9618
tt28348835,tvSeries,7.9,2753
tt2835548,movie,6.2,2876
tt28358950,movie,7.5,7011
tt28362963,movie,7.8,24497
tt28364203,movie,5.1,2157
tt2837336,movie,4.3,3918
tt2837574,movie,6.7,49705
tt28429213,tvSeries,7.6,4678
tt2844798,movie,6.8,17100
tt28455891,movie,4.9,2396
tt2845786,tvSeries,8.9,6953
tt28466970,tvSeries,7.7,4179
tt2847438,movie,6.1,2141
tt28480255,tvSeries,7.5,5779
tt2848292,movie,6.4,170778
tt2848324,movie,6.2,2730
tt2848876,movie,7.4,5476
tt28489281,tvSeries,8.1,6523
tt28490044,movie,7.1,4744
tt28494878,tvSeries,5.2,3399
tt2850272,movie,6.5,6672
tt2850386,movie,6.9,53297
tt28504311,movie,3.7,2148
tt2852376,movie,6.8,5398
tt2852400,movie,7.1,12935
tt2852406,movie,7.5,15544
tt2852432,movie,7.5,2294
tt2852458,movie,6.9,15954
tt2852470,movie,7.3,3535
tt28526239,movie,5.0,4191
tt28535416,movie,5.5,2293
tt2853614,movie,6.4,5394
tt2854394,movie,3.3,3787
tt2854926,movie,6.5,147191
tt28554013,movie,5.5,15076
tt2855648,movie,7.6,25392
tt2856674,movie,5.1,2258
tt2856930,movie,6.5,3581
tt2857458,movie,6.4,2295
tt28608283,movie,7.9,2090
tt2861424,tvSeries,9.1,605131
tt2861532,movie,7.4,5192
tt28622072,tvSeries,7.6,2968
tt28642796,tvSeries,7.2,5440
tt28642797,tvSeries,5.1,5267
tt2865074,movie,7.2,7055
tt2865120,movie,5.5,11826
tt28654369,movie,7.5,5226
tt28656365,movie,8.1,2705
tt28663448,movie,9.1,2943
tt2866360,movie,7.2,147194
tt2866708,movie,5.9,5609
tt28681409,tvSeries,7.9,12071
tt28684462,movie,6.1,2440
tt2869728,movie,5.9,63227
tt2869898,tvSeries,4.6,3999
tt2870612,movie,6.2,112578
tt2870648,movie,7.8,55358
tt2870708,movie,6.6,39106
tt2870756,movie,6.5,71015
tt2870808,movie,6.2,9246
tt2871832,tvSeries,6.9,2707
tt2872462,movie,6.7,28790
tt2872518,movie,6.3,39308
tt2872718,movie,7.8,606671
tt2872724,movie,4.8,4599
tt2872732,movie,6.4,536245
tt2872750,movie,7.3,43520
tt2872810,movie,4.6,2019
tt2873214,movie,5.5,2215
tt2873282,movie,6.6,202122
tt2874692,tvSeries,7.9,15047
tt28753528,movie,4.7,2814
tt28756876,movie,6.2,3319
tt2875926,movie,7.0,2576
tt28763074,movie,6.3,3406
tt2876428,movie,7.6,3005
tt2877104,movie,6.8,2716
tt2877108,movie,8.3,11824
tt28804856,tvSeries,7.9,7364
tt28810493,movie,5.6,3805
tt28814949,movie,8.0,21301
tt2881698,movie,5.1,4967
tt2882328,movie,7.9,23562
tt2883352,movie,4.7,2862
tt2883434,movie,6.6,13923
tt2883512,movie,7.3,232467
tt2884018,movie,6.6,59580
tt2884206,movie,7.3,133920
tt2885364,movie,5.1,12917
tt2885556,tvSeries,7.1,2235
tt2885628,movie,5.6,5255
tt28857146,movie,8.0,3547
tt28857177,tvSeries,8.6,20334
tt28865980,movie,6.8,3837
tt2886632,movie,7.5,2523
tt28870064,movie,7.8,3790
tt2887322,movie,5.5,2174
tt2887954,tvSeries,8.0,46307
tt2888046,movie,7.0,60377
tt2891070,movie,6.8,3532
tt2891174,movie,7.1,38410
tt2891574,tvSeries,7.8,76422
tt2893490,movie,5.5,8010
tt2896036,movie,7.0,6598
tt28970408,movie,6.9,4238
tt28989465,movie,6.8,3539
tt2900624,movie,5.2,12484
tt2900822,movie,4.7,3088
tt2901736,movie,7.2,5006
tt2902088,tvSeries,6.2,2129
tt2902582,tvSeries,6.8,3258
tt2904418,tvSeries,7.3,3623
tt2905674,movie,3.1,2375
tt2905772,movie,7.7,10624
tt2905838,movie,5.6,26160
tt2906216,movie,7.2,227286
tt2908228,movie,6.2,5957
tt2908446,movie,6.2,255768
tt2908856,movie,6.4,10041
tt2909116,movie,6.6,6241
tt2910274,movie,6.7,26365
tt2910420,tvSeries,9.4,3728
tt2910508,movie,4.3,3457
tt2910814,movie,6.0,69386
tt2910904,movie,7.0,65805
tt2911342,movie,6.2,3398
tt29114029,movie,5.1,7176
tt2911666,movie,7.4,741669
tt2911668,movie,5.6,11118
tt2911674,movie,5.2,4893
tt29119032,movie,6.8,2061
tt2912578,movie,6.5,2226
tt2914740,movie,5.0,2672
tt2914838,movie,5.9,2902
tt2915160,movie,7.1,2261
tt2917336,movie,5.1,2151
tt29173745,movie,7.0,3054
tt2917388,movie,6.1,21722
tt2918436,movie,5.2,46243
tt2918606,movie,5.4,6166
tt2918988,movie,6.6,3228
tt29195117,movie,6.3,4858
tt2919910,tvSeries,8.4,9704
tt2920540,movie,7.4,11982
tt2920808,movie,6.1,12452
tt2922300,tvSeries,8.6,2993
tt2922382,movie,7.5,5342
tt29224742,movie,8.2,4658
tt29225198,tvSeries,6.6,2453
tt2923088,movie,4.9,4918
tt2923316,movie,5.0,17578
tt2923834,movie,4.2,2298
tt2924392,movie,4.4,3767
tt2924442,movie,4.4,3761
tt2924472,movie,7.9,7857
tt2924590,movie,6.3,2453
tt2926068,movie,8.0,12007
tt29266854,movie,6.8,2535
tt2926810,movie,5.4,9164
tt2927212,movie,5.9,2051
tt29278671,movie,7.0,2096
tt2929652,movie,5.3,3812
tt2929690,movie,7.2,4114
tt29301456,movie,6.1,6364
tt2930446,tvSeries,7.3,2240
tt2930604,tvSeries,8.1,58670
tt2930610,tvSeries,8.5,5823
tt29319990,movie,7.3,5069
tt2932536,movie,5.6,61068
tt2933198,tvSeries,7.7,6911
tt29332321,movie,9.1,2838
tt2933474,movie,4.1,10859
tt2933544,movie,6.2,11247
tt2933794,movie,7.0,2600
tt2934286,tvSeries,7.3,95094
tt2935390,movie,3.6,4478
tt29354040,movie,8.6,3391
tt2935476,movie,7.1,53870
tt2935510,movie,6.5,261215
tt2935564,movie,7.1,12308
tt2935622,movie,5.9,36396
tt2935974,tvSeries,7.0,3526
tt29361724,tvSeries,8.6,3173
tt2936180,movie,7.2,8840
tt2936390,movie,4.9,3525
tt2936884,movie,6.3,3635
tt2937366,movie,5.7,23307
tt2937696,movie,6.9,59085
tt2937898,movie,7.0,77873
tt2937900,tvSeries,8.5,52672
tt2938416,movie,7.8,3797
tt2938956,movie,5.2,44935
tt2939912,movie,6.7,2762
tt29420686,tvSeries,8.0,6121
tt2942218,tvSeries,7.5,4773
tt29424187,tvSeries,8.6,8502
tt2942522,movie,6.4,6575
tt29429288,movie,5.7,3248
tt2943178,movie,5.5,4286
tt2943352,movie,6.4,3136
tt29436996,movie,6.3,2330
tt29438140,movie,6.0,2159
tt29439945,movie,8.5,2148
tt2944198,movie,6.0,24301
tt2944454,tvSeries,6.6,4536
tt2945796,movie,4.9,2122
tt29458600,movie,5.5,2120
tt2947832,movie,6.4,6834
tt2948078,movie,4.0,3873
tt2948160,movie,4.3,5256
tt2948356,movie,8.0,548616
tt2948372,movie,8.0,381695
tt2948472,movie,6.6,3007
tt2948712,movie,4.7,2534
tt2948790,movie,5.1,14708
tt2948840,movie,6.0,8898
tt29491918,movie,7.7,3496
tt2950052,movie,6.1,4388
tt2950236,movie,6.1,2172
tt2950342,tvSeries,7.3,10051
tt2950418,movie,7.4,8292
tt29515802,movie,8.8,2052
tt2952602,movie,6.4,11997
tt2953050,movie,7.2,263704
tt2953250,tvSeries,7.4,20016
tt29536228,movie,5.7,5337
tt2953680,tvSeries,6.6,3892
tt2953762,movie,6.6,2725
tt29538571,movie,5.7,4047
tt2954474,movie,5.3,11229
tt29548562,movie,6.8,9460
tt2955096,movie,5.4,8869
tt2955316,movie,6.5,18572
tt2955402,tvSeries,8.1,6822
tt2956300,movie,6.7,3765
tt29569035,tvSeries,7.7,9576
tt2957760,movie,6.2,9000
tt2957774,movie,6.6,2876
tt2960144,tvSeries,8.0,4016
tt2960270,movie,6.2,2352
tt29607491,movie,6.8,3290
tt2960930,movie,5.0,16797
tt29613587,movie,7.1,3150
tt2962726,movie,4.7,7763
tt2962876,movie,7.0,16301
tt2962984,movie,5.2,5226
tt2963254,tvSeries,7.1,25592
tt2964120,movie,7.5,3805
tt2964642,tvSeries,7.9,2380
tt2965412,movie,6.7,19693
tt2965466,movie,5.8,23775
tt2966760,movie,7.0,2069
tt2967006,movie,6.6,16187
tt2967008,movie,4.6,5238
tt2967224,movie,5.1,54266
tt2967226,movie,4.5,2889
tt2967286,movie,7.8,9645
tt2967578,movie,6.8,5072
tt2967856,movie,7.3,2766
tt2968404,tvSeries,6.6,3968
tt2968804,movie,4.4,4859
tt2969050,movie,6.9,2894
tt2969522,movie,7.4,8290
tt2969656,movie,7.1,8478
tt29702934,movie,5.4,5227
tt29704964,movie,6.9,3629
tt29722855,movie,5.9,9677
tt2972362,movie,7.0,5429
